"","Estimate","Std. Error","t value","Pr(>|t|)"
"as.factor(Strain)097",-0.170775223139875,0.122220630113878,-1.39727002700572,0.162749494753835
"as.factor(Strain)098",-0.264292957654349,0.122220630113878,-2.16242509474952,0.0309038640868049
"as.factor(Strain)099",0.024669792765678,0.149789326387178,0.164696599956068,0.869227588786357
"as.factor(Strain)100",-0.288341397798955,0.122220630113881,-2.35918762266475,0.018572829401963
"as.factor(Strain)101",-0.199829012487781,0.122220630113877,-1.63498594551176,0.10247555242477
"as.factor(Strain)102",-0.212734490191971,0.132048324848046,-1.61103513003118,0.107596767105993
"as.factor(Strain)103",-0.0314734550017903,0.12222063011388,-0.257513440836172,0.79685374240479
"as.factor(Strain)104",0.0447672002023086,0.149789326387179,0.298867758351441,0.765124518812384
"as.factor(Strain)105",-0.142740633235321,0.132054313843644,-1.08092366754736,0.280081787628892
"as.factor(Strain)106",-0.275981429605653,0.122220630113879,-2.25805929284203,0.0242313109015054
"as.factor(Strain)107",-0.121928374215513,0.132054313843642,-0.923319887602325,0.3561402677167
"as.factor(Strain)108",0.110375550980183,0.149789931425521,0.736868959947849,0.461434647189135
"as.factor(Strain)109",-0.298408475450903,0.14978993142552,-1.99217979880897,0.0467168658085462
"as.factor(Strain)110",-0.0984932438768408,0.132048324848048,-0.745887870900144,0.45597106243764
"as.factor(Strain)111",0.0297599469398861,0.122220630113878,0.243493646793979,0.807690217490863
"as.factor(Strain)112",0.0021716265060902,0.13205092150694,0.0164453718407112,0.986883498035998
"as.factor(Strain)113",-0.363747765692248,0.122220630113878,-2.97615685137058,0.00301360758179499
"as.factor(Strain)114",-0.230955295338205,0.122220630113879,-1.88965884992584,0.0591926607616273
"as.factor(Strain)115",-0.151063617307356,0.132050921506941,-1.14398003121406,0.253000336305558
"as.factor(Strain)116",-0.23251927072152,0.122220630113879,-1.90245517884231,0.0574980496435673
"as.factor(Strain)117",0.117530291974283,0.132048324848047,0.890055152986831,0.373724367632346
"as.factor(Strain)118",-0.462382132765729,0.132048324848047,-3.50161301400689,0.000490075837193205
"as.factor(Strain)119",0.0205103703515999,0.122220630113879,0.167814307064932,0.866775032583609
"as.factor(Strain)120",0.0328386450262788,0.132050921506941,0.248681680154369,0.80367574188867
"as.factor(Strain)121",0.118985307008905,0.149790411206665,0.794345285859066,0.42724808352901
"as.factor(Strain)122",-0.141392030476484,0.132052338468795,-1.07072719889694,0.284639797683945
"as.factor(Strain)123",-0.0427951966304382,0.122220630113879,-0.350147079020652,0.726327555414062
"VarietyS",-0.0343422705916783,0.132054313843646,-0.260061709398907,0.794888222106488
"VarietyV",0.0224898848311443,0.122220630113882,0.184010545602562,0.854055389435599
"Repb",-0.00081491839655738,0.0151849228871417,-0.0536662848151462,0.95721547079897
"Repc",0.00767023780229042,0.0156093200578293,0.491388335550414,0.623296932550396
"Repd",0.00592371574465323,0.0160772423882485,0.368453469917398,0.712640087964264
"as.factor(Strain)002:VarietyS",-0.0755990973424942,0.249545078746893,-0.302947658684034,0.762014548415545
"as.factor(Strain)003:VarietyS",0.0349771709665772,0.186731210727958,0.187312934084352,0.851466420281996
"as.factor(Strain)004:VarietyS",-0.298271079152979,0.234403994193645,-1.27246585613457,0.203605706975861
"as.factor(Strain)005:VarietyS",0.0907565928910529,0.205826645141742,0.440937045971642,0.659386842299409
"as.factor(Strain)006:VarietyS",0.0527646932153334,0.186770164031896,0.282511360895536,0.777630116928847
"as.factor(Strain)007:VarietyS",-0.0396640401724459,0.186695096327343,-0.212453572443599,0.831811465642049
"as.factor(Strain)008:VarietyS",-0.0669944439513683,0.199634386270195,-0.335585693442084,0.737278048000963
"as.factor(Strain)009:VarietyS",-0.150506519630361,0.205834914777964,-0.731200145479271,0.464887439887912
"as.factor(Strain)010:VarietyS",0.0715267851206364,0.217563299155955,0.328763102040313,0.742427394179876
"as.factor(Strain)011:VarietyS",-0.138723157273777,0.199635912172248,-0.694880774527606,0.487347261954928
"as.factor(Strain)012:VarietyS",-0.0546333277304053,0.199635912172249,-0.273664828817307,0.784418265051829
"as.factor(Strain)013:VarietyS",0.200258546724665,0.179933944074344,1.11295591143116,0.266087305615603
"as.factor(Strain)014:VarietyS",0.0879629658125482,0.186695096327351,0.471158415742822,0.637665915620886
"as.factor(Strain)015:VarietyS",0.160066313110719,0.186695096327351,0.857367527372326,0.391518256296954
"as.factor(Strain)016:VarietyS",-0.0853388310369604,0.186771996668819,-0.456914486962849,0.64786606234625
"as.factor(Strain)017:VarietyS",0.0123078322326145,0.193274407675518,0.0636806102817177,0.949241671979433
"as.factor(Strain)018:VarietyS",0.0155757916696443,0.217563299155958,0.071591999799925,0.942945872886629
"as.factor(Strain)019:VarietyS",0.114163946811473,0.186731039676309,0.61138173390654,0.541133898308329
"as.factor(Strain)020:VarietyS",0.14755384885643,0.199634386270198,0.739120407126258,0.460067316300652
"as.factor(Strain)021:VarietyS",0.0297657144521669,0.19342307169903,0.153889162190966,0.877738917230134
"as.factor(Strain)022:VarietyS",0.244124365573754,0.199635912172248,1.22284794813431,0.221774859058433
"as.factor(Strain)023:VarietyS",0.0313727807319431,0.193275757331229,0.162321344203441,0.871096940547755
"as.factor(Strain)024:VarietyS",-0.00172163645262478,0.19327575733123,-0.0089076688995935,0.9928951936099
"as.factor(Strain)025:VarietyS",0.145283905845625,0.19327575733123,0.751692337682278,0.452474135522414
"as.factor(Strain)026:VarietyS",-0.10913490566266,0.234192270192721,-0.466005584099129,0.641348083381118
"as.factor(Strain)028:VarietyS",0.18184302855869,0.193271665441213,0.940867499348993,0.347078551635281
"as.factor(Strain)029:VarietyS",0.0566676763243914,0.186695096327349,0.303530609208026,0.761570497841541
"as.factor(Strain)030:VarietyS",-0.145621487947766,0.19963591217225,-0.729435332367058,0.465965293630923
"as.factor(Strain)031:VarietyS",-0.349566812942453,0.205767124698862,-1.69884675918974,0.0897666901493491
"as.factor(Strain)032:VarietyS",-0.106325180778162,0.186695096327351,-0.569512444996046,0.569180562142668
"as.factor(Strain)033:VarietyS",-0.0681437186926441,0.18669509632735,-0.365000045706403,0.715215241967117
"as.factor(Strain)034:VarietyS",0.086370650120863,0.186695096327351,0.462629452084917,0.64376544735115
"as.factor(Strain)035:VarietyS",0.0278262354674657,0.18669509632735,0.149046418544788,0.881557449550391
