"","Estimate","Std. Error","t value","Pr(>|t|)"
"as.factor(Strain)025:VarietyS",0.146483801480525,0.189559593298859,0.772758576505165,0.439914373603602
"as.factor(Strain)026:VarietyS",-0.110494624928627,0.229690248167279,-0.481059277920045,0.630617930680107
"as.factor(Strain)028:VarietyS",0.18098982359178,0.189555311310774,0.954812726376467,0.339987183184568
"as.factor(Strain)029:VarietyS",0.0566676763244289,0.183104891019778,0.309482046103881,0.757042821592533
"as.factor(Strain)030:VarietyS",-0.145514485050936,0.195797239267576,-0.743189667000749,0.457604983537818
"as.factor(Strain)031:VarietyS",-0.349584419853843,0.201810461378236,-1.73224131923789,0.0836512645910888
"as.factor(Strain)032:VarietyS",-0.106325180778112,0.183104891019778,-0.580679086101678,0.561635238175666
"as.factor(Strain)033:VarietyS",-0.0681437186925943,0.183104891019779,-0.372156736573648,0.709883722044662
"as.factor(Strain)034:VarietyS",0.0863706501209051,0.183104891019778,0.47170039882537,0.637281026405627
"as.factor(Strain)035:VarietyS",0.0278262354675117,0.183104891019778,0.151968826788499,0.879253339965402
"as.factor(Strain)037:VarietyS",-0.170619244805798,0.201975688472947,-0.844751396050572,0.398525287816237
"as.factor(Strain)038:VarietyS",0.155358740533315,0.183104891019778,0.84846854536799,0.396454070133352
"as.factor(Strain)039:VarietyS",-0.17749168259391,0.234983408041592,-0.755337085597523,0.450289388189879
"as.factor(Strain)041:VarietyS",-0.153395910960983,0.189557878764461,-0.809229940537523,0.418645488371852
"as.factor(Strain)042:VarietyS",0.0593713844179935,0.201883776872139,0.294086951105516,0.768774717970118
"as.factor(Strain)043:VarietyS",-0.00251527647410814,0.189559593298859,-0.0132690539704976,0.989416747974816
"as.factor(Strain)044:VarietyS",0.0373190064336255,0.183104891019778,0.203812176866398,0.838556846695641
"as.factor(Strain)045:VarietyS",-0.00878008036990042,0.189557051043836,-0.0463189331209315,0.963068665158573
"as.factor(Strain)046:VarietyS",-0.198343107401267,0.189555311310774,-1.0463600625576,0.295739740841259
"as.factor(Strain)047:VarietyS",0.131304707547523,0.183181394512044,0.716801550164474,0.473724883094487
"as.factor(Strain)048:VarietyS",0.126047025853582,0.201779923660455,0.624675753499084,0.532378280357912
"as.factor(Strain)049:VarietyS",0.109112090929326,0.201847739057152,0.540566327069095,0.58897074674899
"as.factor(Strain)050:VarietyS",0.0656514845107466,0.201779881521867,0.325361894434614,0.745000040311141
"as.factor(Strain)052:VarietyS",-0.0021184973666562,0.183104891019778,-0.0115698567900481,0.99077194402314
"as.factor(Strain)053:VarietyS",0.327761413135714,0.201845199694352,1.62382565268846,0.104842948755914
"as.factor(Strain)054:VarietyS",0.173613768944932,0.183104891019778,0.948165655095358,0.343357612286374
"as.factor(Strain)055:VarietyS",-0.0483311367499033,0.183104891019778,-0.263953280989545,0.791890108894795
"as.factor(Strain)056:VarietyS",-0.272949025678502,0.195797239267576,-1.39403919431923,0.163728200857248
"as.factor(Strain)057:VarietyS",-0.214734355215693,0.201871883355282,-1.06371601456639,0.287807660355446
"as.factor(Strain)058:VarietyS",0.0813712079453295,0.183104891019778,0.44439669247579,0.65688697800758
"as.factor(Strain)059:VarietyS",0.0332774594985119,0.201845199694352,0.164866241797689,0.869094718390419
"as.factor(Strain)060:VarietyS",-0.108746727273974,0.183104891019778,-0.593904000424694,0.552759557943257
"as.factor(Strain)062:VarietyS",0.192450089946123,0.189557051043836,1.01526210123209,0.310315898578565
"as.factor(Strain)063:VarietyS",0.165003078321688,0.195795906971044,0.842729967517094,0.39965437577508
