Strain,Variety,Source_variety,Rep,Label,Tray,Slot,Location,Plantarea_3weeks_cm^2,Chloro_1,Chloro_2,Chloro_3,Chloro_4,Chloro_5,Chloro_check,Chloro_avg,Rootweight_g,Shootweight_g,Nod_lobe,Nod_unlobed,Nodule_Picker,Morphology,NOTES
092,O,SN,a,092_O_a,9,C,9-C,0.414538167,20.2,9.3,10.7,10,23,2.1,14.64,0.063,0.131,6,12,AS,R,
092,S,SN,a,092_S_a,11,C,11-C,4.910290456,3.7,30.8,41.7,7.7,30.4,15.9,22.86,0.382,0.543,15,50,ELP,R,
092,V,SN,a,092_V_a,20,B,20-B,0.379036917,0.9,3.4,5.9,8.6,4.1,2.32,4.58,0.06,0.044,0,15,,R,
092,V,SN,b,092_V_b,48,G,48-G,2.311635333,31.6,38.3,28.2,32.4,40,0.54,34.1,0.183,0.236,7,12,EMB,R,
092,O,SN,b,092_O_b,52,D,52-D,0.905221153,1,5.2,6.8,19.9,12.4,8.09,9.06,0.041,0.156,7,9,EMB,R,
092,S,SN,b,092_S_b,70,A,70-A,3.371813387,24.9,27.7,5.7,36,46.5,6.97,28.16,0.137,0.232,8,24,EMB,R,
092,O,SN,c,092_O_c,76,D,76-D,1.147374728,8.9,10.4,24.5,22.6,15.9,3.94,16.46,0.081,0.183,5,6,EMB,R,
092,S,SN,c,092_S_c,79,B,79-B,0.446469216,18.9,3.3,26.5,NA,27.7,8.62,19.1,0.088,0.196,14,15,LTB,R,
092,V,SN,c,092_V_c,97,D,97-D,2.956290801,1.6,16.2,8.6,23.1,26.9,7,15.28,0.243,0.325,10,36,MAG,R,
092,S,SN,d,092_S_d,118,B,118-B,0.864459405,14.2,5.3,16.6,14.3,46.7,1.98,19.42,0.17,0.162,9,17,ELP,R,
092,V,SN,d,092_V_d,132,G,132-G,2.103216981,16.6,15.6,42.1,10.9,18.5,9.32,20.74,0.206,0.296,8,0,SVG,R,
092,O,SN,d,092_O_d,144,J,144-J,2.47947397,32.2,6.4,24.7,28.6,37.4,5.72,25.86,0.264,0.372,9,30,MAG,R,
093,O,SN,a,093_O_a,18,I,18-I,2.515523267,38.9,41.2,12.2,29.8,53.7,5.68,35.16,0.196,0.364,5,6,LTB,R,
093,V,SN,a,093_V_a,28,A,28-A,1.254098361,2.6,NA,28.9,19.3,35.1,10.46,21.475,0.139,0.235,7,24,EMB,R,
093,S,SN,a,093_S_a,31,E,31-E,2.545646656,13.3,24.7,26.9,31.4,30.5,2.47,25.36,0.198,0.335,4,49,EMB,R,
093,V,SN,b,093_V_b,38,J,38-J,2.88503102,29.5,4.6,44.2,39.2,39.4,10.55,31.38,0.135,0.244,7,15,EMB,R,
093,O,SN,b,093_O_b,61,C,61-C,2.446739248,2,1.1,25,3.3,23.3,16.76,10.94,0.105,0.212,11,20,EMB,R,
093,S,SN,b,093_S_b,64,D,64-D,1.062632924,7.1,3.4,30.8,9.4,4.6,12,11.06,0.049,0.097,6,11,EMB,R,
093,O,SN,c,093_O_c,92,G,92-G,4.38365406,53.6,48.6,46.2,47.1,48.5,0.22,48.8,0.35,0.371,13,12,ELP,R,
093,V,SN,c,093_V_c,104,J,104-J,3.581736129,44.5,34.3,14.3,45.3,38.4,6.02,35.36,0.315,0.398,16,15,MAG,R,
093,S,SN,c,093_S_c,108,D,108-D,2.16119973,28.3,29.5,39.8,36,35,0.89,33.72,0.354,0.455,11,15,SVG,R,
093,V,SN,d,093_V_d,123,F,123-F,3.335713427,43.9,40.2,38.1,2.2,35.4,12.12,31.96,0,0.394,10,5,EMB,R,
093,S,SN,d,093_S_d,136,G,136-G,4.68706811,33.3,44.5,49,40.1,35,1.07,40.38,0.323,0.583,16,25,MAG,R,
093,O,SN,d,093_O_d,144,B,144-B,0.427711497,7.9,31.9,33.2,33.3,43.6,5.85,29.98,0.589,0.556,19,33,MAG,R,
094,V,SN,a,094_V_a,10,B,10-B,1.961994431,17.2,5.7,22.4,1.6,28.8,8.04,15.14,0.123,0.218,7,30,EMB,R,
094,S,SN,a,094_S_a,19,H,19-H,5.08632837,14.3,21.8,29.3,34.1,32,3.03,26.3,0.264,0.39,27,59,EMB,R,
094,O,SN,a,094_O_a,21,A,21-A,0,0.9,0.9,1,1,0.9,0,0.94,NA,NA,NA,NA,NA,R,DEAD
094,V,SN,b,094_V_b,45,E,45-E,3.940956551,23.5,9.7,4.1,31.6,30,9.19,19.78,0.292,0.385,11,21,JEH,R,
094,O,SN,b,094_O_b,58,H,58-H,2.489297136,12.1,29.6,30.1,27.1,32.6,2.93,26.3,0.191,0.263,7,10,EMB,R,
094,S,SN,b,094_S_b,59,I,59-I,3.025559933,29.9,30.8,29.6,31.7,23.2,0.03,29.04,0.208,0.409,11,11,EMB,R,
094,S,SN,c,094_S_c,81,F,81-F,3.658710584,20.1,37.7,2.2,35.6,31,11.33,25.32,0.36,0.429,23,5,MAG,R,
094,V,SN,c,094_V_c,91,J,91-J,2.969193587,18.3,44.2,14.8,40.8,38.2,7.74,31.26,0.184,0.247,6,30,SVG,R,
094,O,SN,c,094_O_c,95,G,95-G,1.478311409,9.1,45.4,37.6,28.7,32.4,8.09,30.64,0.11,0.17,9,14,ELP,R,
094,O,SN,d,094_O_d,113,A,113-A,1.57344062,14.4,23.5,27.5,28.6,35.9,1.77,25.98,0.156,0.251,7,41,ELP,R,
094,S,SN,d,094_S_d,121,D,121-D,2.868952829,40.8,29.7,51.3,34.4,12.7,2.24,33.78,0.309,0.508,10,28,ELP,R,
094,V,SN,d,094_V_d,133,F,133-F,3.313855785,35.2,33.8,39.1,1,24,11.43,26.62,0.222,0.366,8,54,LTB,R,
095,S,VL,a,095_S_a,9,F,9-F,2.789210447,35,22.2,26.9,24.1,39.7,1.18,29.58,0.286,0.43,10,24,AS,R,
095,O,VL,a,095_O_a,29,H,29-H,2.169479049,1.1,3.2,16.8,8.1,13.9,6.67,8.62,0.03,0.096,6,31,LTB,R,
095,V,VL,a,095_V_a,34,G,34-G,2.910233532,2,10.9,27.9,29.8,35,10.26,21.12,0.226,0.306,5,59,EMB,R,
095,O,VL,b,095_O_b,61,A,61-A,0.555051869,3.9,2.8,1.9,1.5,5.7,0.45,3.16,0.023,0.09,0,10,EMB,R,
095,V,VL,b,095_V_b,65,F,65-F,1.604840176,1,32.2,NA,29.8,44.4,14.35,26.85,0.122,0.269,2,20,EMB,R,
095,S,VL,b,095_S_b,70,I,70-I,5.007174192,32.8,20.4,36.9,36.3,40.1,1.87,33.3,0.333,0.405,23,23,EMB,R,
095,S,VL,c,095_S_c,103,A,103-A,5.136378597,37.4,39.4,41.9,40.1,43.7,0.09,40.5,0.328,0.506,22,62,MAG,R,
095,O,VL,c,095_O_c,105,B,105-B,2.943938247,27.7,37.4,42.4,42.1,48.6,1.26,39.64,0.3,0.347,18,21,MAG,R,
095,V,VL,c,095_V_c,107,C,107-C,3.280963252,22.3,7,28.9,22.8,24.9,4.3,21.18,0.241,0.245,16,30,MAG,R,
095,O,VL,d,095_O_d,136,B,136-B,3.691449067,28.7,5.5,38.6,31.7,23.6,7.89,25.62,0.186,0.332,63,35,MAG,R,
095,S,VL,d,095_S_d,138,D,138-D,2.28315694,,8.9,29.6,24,34.4,5.5,24.225,0.234,0.309,11,48,ELP,R,
095,V,VL,d,095_V_d,139,J,139-J,5.961885566,13,19.6,33.4,4,3.6,8.76,14.72,0.374,0.47,16,36,MAG,R,
096,V,VL,a,096_V_a,18,H,18-H,1.186075737,1.6,6.8,20.9,17,27.1,6.87,14.68,0.046,0.129,11,13,LTB,R,
096,O,VL,a,096_O_a,25,J,25-J,2.987010309,5.7,NA,37,35.9,42.7,12.04,30.325,0.205,0.39,10,23,EMB,R,
096,S,VL,a,096_S_a,30,G,30-G,2.800581428,3.9,10.6,25.1,13.3,37,5.92,17.98,0.195,0.263,14,88,MAG,R,
096,V,VL,b,096_V_b,47,F,47-F,1.396324772,4.8,4.5,6.9,14.9,17.4,3.05,9.7,0.072,0.167,17,19,ELP,R,
096,O,VL,b,096_O_b,65,E,65-E,1.329881836,28.4,4.6,NA,25.5,26.6,8.65,21.275,0.063,0.169,6,35,EMB,R,
096,S,VL,b,096_S_b,72,E,72-E,3.59249227,32.5,40.6,43.2,11.3,22.9,6.56,30.1,0.141,0.381,13,7,EMB,R,
096,O,VL,c,096_O_c,73,A,73-A,4.539024264,26.5,NA,23.9,24.1,26.6,0.08,25.275,0.285,0.452,15,20,LTB,R,
096,V,VL,c,096_V_c,75,E,75-E,2.529878049,27.8,5.3,5.1,40,35.3,15.31,22.7,0.223,0.485,21,9,JUS,R,
096,S,VL,c,096_S_c,83,F,83-F,3.834728491,34.4,38.9,37.1,21.5,30,1.88,32.38,0.264,0.57,39,75,MAG,R,
096,S,VL,d,096_S_d,123,A,123-A,3.312142565,37.8,34.3,20,25.6,7.6,2.24,25.06,0.258,0.376,6,36,EMB,R,
096,V,VL,d,096_V_d,128,H,128-H,2.152151409,40.8,15.5,9.7,24.1,11.5,8.14,20.32,0.191,0.33,11,27,ELP,R,
096,O,VL,d,096_O_d,136,A,136-A,2.013763403,27.3,14.9,34.9,30.7,29.1,2.75,27.38,0.139,0.256,13,20,LTB,R,
097,S,ON,a,097_S_a,28,C,28-C,3.455409836,4.6,NA,32.7,11.5,10.6,13.18,14.85,0.208,0.319,10,31,EMB,P,
097,V,ON,a,097_V_a,28,D,28-D,1.605245902,22.1,NA,8,11.4,39.6,3.91,20.275,0.08,0.139,6,9,EMB,P,
097,O,ON,a,097_O_a,36,A,36-A,1.331811665,1,6,11,5.3,16.6,2.88,7.98,0.016,0.072,10,12,EMB,P,
097,O,ON,b,097_O_b,41,C,41-C,0.548680857,2,3.4,6.6,28.8,34.1,15.44,14.98,0.033,0.099,4,30,EMB,P,
097,S,ON,b,097_S_b,41,E,41-E,4.817508619,30.1,31.1,5,38.6,43.6,8.17,29.68,0.335,0.439,11,65,EMB,P,
097,V,ON,b,097_V_b,44,H,44-H,0.310233083,9,9.9,4.3,21.1,17.6,4.58,12.38,0.076,0.119,7,12,EMB,P,
097,S,ON,c,097_S_c,77,C,77-C,3.956481304,9.1,15.8,28.1,24.4,45.2,3.79,24.52,0.254,0.371,21,18,LTB,P,
097,V,ON,c,097_V_c,96,A,96-A,1.141154245,8.1,2.1,2.5,5.4,15.8,1.73,6.78,0.049,0.142,8,15,EMB,P,
097,O,ON,c,097_O_c,100,F,100-F,0.488866602,6.1,2.2,52.3,21.9,23.9,25.14,21.28,0.082,0.079,6,14,ELP,P,
097,O,ON,d,097_O_d,115,E,115-E,2.696872195,2.9,25.7,21,5,12.4,9.51,13.4,0.116,0.307,5,10,EMB,P,
097,V,ON,d,097_V_d,131,A,131-A,0.950608461,8,4,4.1,6.3,29.6,0.66,10.4,0.085,0.211,12,26,ELP,P,
097,S,ON,d,097_S_d,139,I,139-I,0,1.1,1,1,1,1,0,1.02,NA,NA,NA,NA,,P,DEAD
098,O,ON,a,098_O_a,6,E,6-E,1.841733476,21.8,9,22.4,25.7,28.8,2.74,21.54,0.168,0.295,9,38,ELP,P,
098,S,ON,a,098_S_a,26,B,26-B,1.137609673,2.1,NA,21.9,5,18.1,11.83,11.775,0.028,0.098,5,9,EMB,P,
098,V,ON,a,098_V_a,31,B,31-B,0.80114765,3.1,7.8,11.9,16.6,28,3.37,13.48,0.047,0.105,2,17,EMB,P,
098,O,ON,b,098_O_b,51,B,51-B,0.6595271,1.9,2.3,4,4.3,2.4,0.46,2.98,0.036,0.073,11,16,ELP,P,
098,S,ON,b,098_S_b,51,I,51-I,1.416589897,5.3,17.2,18,18.1,13.8,2.66,14.48,0.116,0.171,8,37,ELP,P,
098,V,ON,b,098_V_b,58,B,58-B,0.299687616,1.2,11.4,5.4,24.5,8.4,9.7,10.18,0.053,0.108,5,5,EMB,P,
098,V,ON,c,098_V_c,76,E,76-E,1.572429032,3.5,23.8,5.4,11.8,34.5,7.55,15.8,0.069,0.175,6,44,EMB,P,
098,O,ON,c,098_O_c,78,J,78-J,0,1,1,1,1,1,0,1,0.002,0.002,0,2,EMB,P,
098,S,ON,c,098_S_c,94,B,94-B,3.00057414,4,9.9,9,24.5,34.6,6.57,16.4,0.116,0.256,27,55,LTB,P,
098,V,ON,d,098_V_d,111,G,111-G,2.038089415,4.9,3.5,4.1,38.7,40.4,23.32,18.32,0.132,0.249,18,29,ELP,P,
098,O,ON,d,098_O_d,119,A,119-A,2.133685668,20.2,24.8,15.7,22.6,27.4,0.73,22.14,0.12,0.229,10,33,ELP,P,
098,S,ON,d,098_S_d,121,E,121-E,0,1.1,1,1,1,0.9,0,1,NA,NA,NA,NA,,P,DEAD
099,S,ON,a,099_S_a,10,J,10-J,5.193566823,22.8,14.7,40.6,8.2,27.1,9.11,22.68,0.339,0.503,18,26,ELP,P,
099,O,ON,a,099_O_a,26,F,26-F,4.698736017,7.4,NA,40.6,39.5,16.3,12.19,25.95,0.153,0.333,12,23,EMB,P,
099,V,ON,a,099_V_a,32,F,32-F,2.115302364,25.4,26.6,21.4,24.2,28.3,0.2,25.18,0.146,0.343,10,15,EMB,P,
099,V,ON,b,099_V_b,38,I,38-I,0.955393698,2.7,2.5,21.9,18.7,30.4,9.27,15.24,0.008,0.164,8,10,EMB,P,
099,S,ON,b,099_S_b,46,C,46-C,2.329011987,22.6,22.3,16.4,26.1,33,0.74,24.08,0.199,0.391,4,47,EMB,P,
099,O,ON,b,099_O_b,46,E,46-E,1.911131647,38.1,8.7,29,30.7,36.7,5.95,28.64,0.236,0.349,20,3,EMB,P,
099,O,ON,c,099_O_c,73,C,73-C,4.485557766,27,NA,29.6,30.2,32,0.1,29.7,0.238,0.342,13,33,LTB,P,
099,V,ON,c,099_V_c,79,I,79-I,0.603845338,4,1.8,19.4,NA,21.8,10.95,11.75,0.032,0.157,14,24,LTB,P,
099,S,ON,c,099_S_c,89,B,89-B,0,1.1,1,0.9,1,0.9,0.01,0.98,NA,NA,NA,NA,NA,P,DEAD - No root or shoot envelope found
099,O,ON,d,099_O_d,109,H,109-H,0.781207474,3.7,9,31.2,27.8,38.9,10.33,22.12,0.118,0.193,7,50,ELP,P,
099,V,ON,d,099_V_d,134,F,134-F,2.996651669,26.6,1.2,1.9,3.3,44.4,18.23,15.48,0.215,0.38,9,16,ELP,P,
099,S,ON,d,099_S_d,136,J,136-J,0,1.1,1,1,1,0.9,0,1,NA,NA,NA,NA,,P,DEAD
100,S,ON,a,100_S_a,3,J,3-J,0,0.9,1,1,1,0.9,0,0.96,NA,NA,NA,NA,NA,P,DEAD
100,V,ON,a,100_V_a,17,G,17-G,1.320064606,1,13.5,19.2,20.7,23,5.9,15.48,0.066,0.199,19,42,EMB,P,
100,O,ON,a,100_O_a,22,C,22-C,3.206430789,1.6,2.3,1.8,7.3,21.8,2.27,6.96,0.043,0.075,4,51,EMB,P,
100,O,ON,b,100_O_b,41,H,41-H,2.619157548,7.7,33,25,13.2,33.2,6.61,22.42,0.144,0.295,11,29,EMB,P,
100,S,ON,b,100_S_b,54,H,54-H,0,1,1,1,0.9,1,0,0.98,NA,NA,NA,NA,NA,P,DEAD
100,V,ON,b,100_V_b,62,J,62-J,1.754038647,1.8,4.3,47,33.4,34,22.75,24.1,0.076,0.339,11,24,EMB,P,
100,V,ON,c,100_V_c,79,E,79-E,0,1.8,1.1,1.7,NA,4.1,0.09,2.175,0.005,0.025,6,3,LTB,P,
100,S,ON,c,100_S_c,93,I,93-I,6.88581141,14.2,22.9,32.3,20.7,37,2.49,25.42,0.299,0.582,21,15,EMB,P,
100,O,ON,c,100_O_c,106,G,106-G,3.247245534,20.2,19.3,26.2,16.8,24.7,0.77,21.44,0.176,0.338,34,89,MAG,P,
100,V,ON,d,100_V_d,111,H,111-H,0.650080245,2.4,1.6,4.5,1.9,11.4,0.66,4.36,0.03,0.056,25,7,ELP,P,
100,O,ON,d,100_O_d,121,B,121-B,5.254404298,17.7,2.4,22.3,16.9,27.7,5.01,17.4,0.131,0.312,4,32,ELP,P,
100,S,ON,d,100_S_d,133,E,133-E,4.314127319,25.5,2.7,9.3,25.2,12.1,8.43,14.96,0.389,0.654,31,41,LTB,P,
101,V,ON,a,101_V_a,1,D,1-D,1.10245687,1.4,7.8,13.7,2,25.1,5.33,10,0.067,0.174,6,13,EMB,P,
101,O,ON,a,101_O_a,30,F,30-F,0.542866328,14.3,16.9,25.4,26.4,31.2,1.77,22.84,0.098,0.241,17,38,MAG,P,
101,S,ON,a,101_S_a,35,E,35-E,2.953297348,15.3,NA,21.2,26,36,1.38,24.625,0.183,0.369,11,31,EMB,P,
101,S,ON,b,101_S_b,52,J,52-J,1.083918848,5.3,5.4,22.9,12.2,31.5,6,15.46,0.096,0.135,6,49,EMB,P,
101,O,ON,b,101_O_b,53,G,53-G,1.289538462,23.8,25.7,29.1,29.7,34,0.29,28.46,0.151,0.283,3,123,EMB,P,
101,V,ON,b,101_V_b,71,G,71-G,2.915688402,24.8,20,15.7,27.1,24.5,1.18,22.42,0.255,0.382,11,15,EMB,P,
101,V,ON,c,101_V_c,78,A,78-A,4.219948248,3.4,33.6,28.6,24.6,29,7.83,23.84,0.17,0.439,4,9,EMB,P,
101,O,ON,c,101_O_c,81,I,81-I,1.45536216,10.2,5.6,20.9,21.7,27.4,4.35,17.16,0.064,0.17,22,30,MAG,P,
101,S,ON,c,101_S_c,82,F,82-F,0,1,1.1,1,1,0.9,0,1,NA,NA,NA,NA,NA,P,DEAD - No root or shoot envelope found
101,S,ON,d,101_S_d,115,J,115-J,0,1.1,1,0.9,1,0.9,0.01,0.98,NA,NA,NA,NA,,P,
101,O,ON,d,101_O_d,117,A,117-A,3.085380939,12.7,9,19.3,6,14.2,2.8,12.24,0.327,0.399,17,34,MAG,P,
101,V,ON,d,101_V_d,135,A,135-A,1.254940434,16.2,9,20,19.2,24.2,1.56,17.72,0.09,0.202,5,40,SVG,P,
102,O,ON,a,102_O_a,4,A,4-A,1.256553018,1.1,4.9,14.8,17.5,14.3,6.4,10.52,0.063,0.068,2,71,AS,P,
102,S,ON,a,102_S_a,4,J,4-J,2.256685956,31.1,27.9,37.5,43.5,54.8,1.37,38.96,0.193,0.308,13,35,AS,P,
102,V,ON,a,102_V_a,21,J,21-J,1.890035295,4.9,11.3,21.2,5.5,2.9,5.32,9.16,0.091,0.128,7,34,MAG,P,
102,S,ON,b,102_S_b,41,B,41-B,4.150929396,4.7,15.2,37.9,39,37,11.96,26.76,0.261,0.471,16,62,EMB,P,
102,V,ON,b,102_V_b,49,C,49-C,4.178137682,36.8,39.3,27.1,26.2,29.2,1.38,31.72,0.241,0.325,6,40,ELP,P,
102,O,ON,b,102_O_b,65,J,65-J,4.572557188,NA,NA,NA,22.2,44.8,=VAR(J651:M651)/AVERAGE(J651:M651,33.5,0.354,0.539,3,77,EMB,P,
102,V,ON,c,102_V_c,73,J,73-J,1.132176542,23,NA,8.6,28.4,37.6,5.24,24.4,0.066,0.212,10,37,LTB,P,
102,O,ON,c,102_O_c,96,I,96-I,4.122677434,67.2,37.6,35.2,39,36.6,5.06,43.12,0.257,0.479,17,44,SVG,P,
102,S,ON,c,102_S_c,102,G,102-G,0,1,1,0.9,1,1,0,0.98,NA,NA,NA,NA,NA,P,DEAD
102,O,ON,d,102_O_d,110,D,110-D,2.032078716,15.4,25.4,7.4,14.5,32,3.5,18.94,0.104,0.233,10,11,EMB,P,
102,S,ON,d,102_S_d,117,G,117-G,0,1.1,1,1,1,1,0,1.02,NA,NA,NA,NA,,P,
102,V,ON,d,102_V_d,128,A,128-A,4.243571914,39.4,38.2,5.6,24.6,46.1,9.19,30.78,0.337,0.376,14,39,ELP,P,
103,S,ON,a,103_S_a,11,E,11-E,4.226556017,39,35.9,37.3,16.9,41.2,3.31,34.06,0.557,0.441,17,16,ELP,P,
103,O,ON,a,103_O_a,16,H,16-H,1.213990058,31.5,8,25.5,28.5,33.3,4.75,25.36,0.066,0.149,8,6,EMB,P,
103,V,ON,a,103_V_a,32,C,32-C,0.674148163,5.4,1.8,8.8,20.2,4.6,7.01,8.16,0.041,0.08,6,14,EMB,P,
103,S,ON,b,103_S_b,40,D,40-D,2.930082709,27.3,29.7,33.6,28.3,39.9,0.26,31.76,0.293,0.454,25,37,EMB,P,
103,V,ON,b,103_V_b,48,F,48-F,0.309701645,2.8,3.6,5.2,21,8.5,9.13,8.22,0.008,0.132,4,4,EMB,P,
103,O,ON,b,103_O_b,71,E,71-E,1.707459372,31.9,16.6,35,30.7,45,2.34,31.84,0.127,0.286,4,3,EMB,P,
103,S,ON,c,103_S_c,80,J,80-J,0,1,1,1,1,1,0,1,NA,NA,NA,NA,,P,
103,V,ON,c,103_V_c,92,I,92-I,0.610439111,5.7,12.7,16.4,20.5,17.7,2.86,14.6,0.034,0.123,2,23,ELP,P,
103,O,ON,c,103_O_c,98,H,98-H,0.434182627,16.5,3.8,26.6,14.1,27,5.74,17.6,0.076,0.168,9,14,EMB,P,
103,S,ON,d,103_S_d,111,C,111-C,0,1.1,1,1,1,1,0,1.02,,NA,NA,NA,NA,P,DEAD
103,V,ON,d,103_V_d,112,G,112-G,0.282199511,2.3,10.5,27,20.6,33.6,7.88,18.8,0.045,0.093,5,30,ELP,P,
103,O,ON,d,103_O_d,142,G,142-G,2.432582852,31.4,30.9,25.3,9.1,29.5,4.49,25.24,0.345,0.546,16,54,LTB,P,
104,S,ON,a,104_S_a,3,F,3-F,6.165753742,32.6,25.4,25.5,44.7,42.8,2.57,34.2,0.578,0.637,10,44,GMF,P,
104,V,ON,a,104_V_a,5,H,5-H,1.292441555,39.5,38.1,4.1,4.3,35.2,18.58,24.24,0.116,0.265,7,3,EMB,P,
104,O,ON,a,104_O_a,27,F,27-F,4.331145352,18.8,NA,36.2,45.2,52.7,5.39,38.225,0.29,0.399,17,13,EMB,P,
104,O,ON,b,104_O_b,37,E,37-E,4.453824392,34.4,43,40.1,49.6,36.7,0.96,40.76,0.31,0.628,18,40,EMB,P,
104,V,ON,b,104_V_b,63,H,63-H,2.476239111,11.9,19.3,1.2,3.9,16.3,7.39,10.52,0.349,0.397,9,13,EMB,P,
104,S,ON,b,104_S_b,63,J,63-J,3.731210574,35.1,13.9,26.9,22,49.6,3.22,29.5,0.173,0.489,14,27,EMB,P,
104,V,ON,c,104_V_c,88,F,88-F,0,1.1,,0.9,1,0.9,0.01,0.975,NA,NA,NA,NA,NA,P,DEAD - No root or shoot envelope found
104,S,ON,c,104_S_c,99,J,99-J,1.107607429,6,6.1,33.9,5.8,32.8,15.06,16.92,0.121,0.291,4,18,ELP,P,
104,O,ON,c,104_O_c,101,E,101-E,5.966785067,21.4,NA,72.2,53.7,19.6,13.46,41.725,0.642,0.719,22,10,MAG,P,
104,S,ON,d,104_S_d,112,D,112-D,0,1.1,1,0.9,1,1,0.01,1,,NA,NA,NA,NA,P,DEAD
104,V,ON,d,104_V_d,113,F,113-F,0,1.1,1,1,1,23.5,0,5.52,NA,NA,NA,NA,NA,P,DEAD
104,O,ON,d,104_O_d,129,A,129-A,3.909856923,31.2,32.8,33.8,29.9,42.8,0.09,34.1,0.848,0.604,13,5,SVG,P,
105,V,ON,a,105_V_a,8,C,8-C,2.960821586,37.6,24.4,30.6,22.6,29.3,1.6,28.9,0.242,0.544,8,10,EMB,P,
105,S,ON,a,105_S_a,15,D,15-D,3.736454193,15.3,29.2,1.7,3.7,39.1,12.85,17.8,0.398,0.475,20,72,LTB,P,
105,O,ON,a,105_O_a,15,I,15-I,1.675993698,35.2,19.1,33.8,35.9,39.7,2.05,32.74,0.085,0.191,9,17,LTB,P,
105,O,ON,b,105_O_b,41,A,41-A,2.754287213,22.2,48.1,53.2,50.4,64.6,4.73,47.7,0.179,0.365,11,42,EMB,P,
105,S,ON,b,105_S_b,43,D,43-D,2.545991189,5.3,23.7,29.1,29.5,24.5,5.91,22.42,0.306,0.422,14,19,ELP,P,
105,V,ON,b,105_V_b,72,C,72-C,3.673071536,21.7,25.2,39.2,2.4,15.8,10.4,20.86,0.189,0.436,10,24,EMB,P,
105,O,ON,c,105_O_c,83,D,83-D,4.055676378,32.6,8.4,27,24.4,46,4.66,27.68,0.227,0.526,19,25,MAG,P,
105,V,ON,c,105_V_c,83,E,83-E,1.615319382,3,6.2,11,10.7,15.3,1.91,9.24,0.066,0.172,9,4,MAG,P,
105,S,ON,c,105_S_c,101,B,101-B,0,1,NA,1,1,1,0,1,NA,NA,NA,NA,NA,P,DEAD
105,S,ON,d,105_S_d,126,C,126-C,0,1.1,1,1,0.4,0.8,0.12,0.86,NA,NA,NA,NA,,P,DEAD
105,O,ON,d,105_O_d,127,D,127-D,0,1.1,1,1,1,1,0,1.02,NA,NA,NA,NA,,P,DEAD
105,V,ON,d,105_V_d,140,D,140-D,6.21421165,34.6,31.4,40.6,36.4,31,0.41,34.8,0.544,0.67,10,11,ELP,P,
106,S,SN,a,106_S_a,1,F,1-F,3.18715342,26,30.2,5.1,28.3,40,6.07,25.92,0.259,0.38,12,20,EMB,P,
106,O,SN,a,106_O_a,4,B,4-B,2.266147951,6,16.4,16.4,21.3,20.2,2.76,16.06,0.149,0.233,6,41,AS,P,
106,V,SN,a,106_V_a,21,H,21-H,3.535746532,1.8,7.5,2.2,5.7,3.4,1.77,4.12,0.27,0.483,10,13,MAG,P,
106,S,SN,b,106_S_b,38,D,38-D,0.435532537,11.2,10.3,31.7,13.1,27,6.22,18.66,0.06,0.129,8,22,EMB,P,
106,V,SN,b,106_V_b,63,A,63-A,2.472273956,22.5,8.4,4.8,31.1,35.1,9.01,20.38,0.123,0.343,19,10,EMB,P,
106,O,SN,b,106_O_b,68,J,68-J,2.987496937,28.1,20.9,34.6,28.3,37.1,1.12,29.8,0.178,0.423,7,30,EMB,P,
106,V,SN,c,106_V_c,85,I,85-I,1.64544706,4.5,18,48.6,37.9,11.5,14.34,24.1,0.111,0.236,10,8,MAG,P,
106,S,SN,c,106_S_c,86,I,86-I,1.506596859,20.2,34.2,27.6,28.2,35.7,1.19,29.18,0.189,0.357,18,36,MAG,P,
106,O,SN,c,106_O_c,103,D,103-D,3.090414235,32.7,7.3,34,32.6,31.8,6.26,27.68,0.21,0.398,10,33,MAG,P,
106,O,SN,d,106_O_d,124,G,124-G,3.433216918,31.2,31.2,3.3,5.3,32.7,13.63,20.74,0.226,0.445,12,39,LTB,P,
106,V,SN,d,106_V_d,126,D,126-D,3.681178712,33,36.7,42.5,21.3,44.3,2.4,35.56,0.269,0.431,21,30,LTB,P,
106,S,SN,d,106_S_d,140,J,140-J,0,1.1,1,0.9,1,0.9,0.01,0.98,NA,NA,NA,NA,,P,DEAD
107,S,SN,a,107_S_a,20,G,20-G,5.775021864,1.1,46.7,31.5,43,34.7,14,31.4,0.571,0.471,18,20,,P,
107,O,SN,a,107_O_a,22,A,22-A,1.912191535,4.2,15.9,23.1,26,29,5.45,19.64,0.159,0.239,5,19,MAG,P,
107,V,SN,a,107_V_a,30,E,30-E,2.674758204,1.8,6.1,2.1,11.5,5.3,3.82,5.36,0.121,0.28,8,9,EMB,P,
107,S,SN,b,107_S_b,56,J,56-J,3.820957816,47,35.4,40.3,46,41.7,0.69,42.08,0.465,0.642,16,21,EMB,P,
107,V,SN,b,107_V_b,59,E,59-E,6.573297723,40.5,8.6,21.6,40.9,27.3,8.84,27.78,0.511,0.586,8,31,EMB,P,
107,O,SN,b,107_O_b,60,D,60-D,2.933167608,5,21.6,33.2,29.1,43.3,6.97,26.44,0.094,0.264,9,9,EMB,P,
107,S,SN,c,107_S_c,77,A,77-A,0,0.9,1,1,1,0.9,0,0.96,NA,NA,NA,NA,NA,P,DEAD
107,O,SN,c,107_O_c,83,C,83-C,3.321665983,43.3,12.4,6.8,42,14.3,14.15,23.76,0.311,0.512,18,35,MAG,P,
